source_file,table_index,row,column,text
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,3,7,8,2-15
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,3,7,9,2-25
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,3,7,10,2-20
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,3,7,11,2-27
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,3,7,12,3-10
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,3,7,13,——
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,3,7,14,4-15
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,3,7,15,5-5
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,1,1,示范园
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,1,2,品种
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,1,3,测花类别
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,1,4,测花株数
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,1,5,比例/%
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,1,6,成花率/%
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,2,1,办内果园
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,2,2,妃子笑
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,2,3,A（75%-100%）
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,2,4,200
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,2,5,100
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,2,6,100
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,3,3,B（25%-75%）
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,3,4,0
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,3,5,0
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,4,3,C（0-25%）
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,4,4,0
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,4,5,0
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,5,1,红明农场
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,5,2,白糖罂
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,5,3,A（75%-100%）
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,5,4,196
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,5,5,98
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,5,6,98
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,6,3,B（25%-75%）
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,6,4,4
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,6,5,4
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,7,3,C（0-25%）
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,7,4,0
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,7,5,0
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,8,1,永发果园
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,8,2,妃子笑
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,8,3,A（75%-100%）
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,8,4,198
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,8,5,99
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,8,6,99
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,9,3,B（25%-75%）
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,9,4,2
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,9,5,1
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,10,3,C（0-25%）
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,10,4,0
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,10,5,0
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,11,2,白糖罂
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,11,3,A（75%-100%）
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,11,4,196
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,11,5,98
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,11,6,98
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,12,3,B（25%-75%）
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,12,4,4
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,12,5,4
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,13,3,C（0-25%）
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,13,4,0
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,13,5,0
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,14,1,龙元果园
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,14,2,妃子笑
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,14,3,A（75%-100%）
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,14,4,299
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,14,5,100
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,14,6,100
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,15,3,B（25%-75%）
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,15,4,0
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,15,5,0
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,16,3,C（0-25%）
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,16,4,0
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,16,5,0
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,17,1,世武果园
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,17,2,妃子笑
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,17,3,A（75%-100%）
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,17,4,200
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,17,5,100
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,17,6,100
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,18,3,B（25%-75%）
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,18,4,0
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,18,5,0
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,19,3,C（0-25%）
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,19,4,0
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,19,5,0
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,20,1,鲁宏果园
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,20,2,妃子笑
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,20,3,A（75%-100%）
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,20,4,196
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,20,5,98
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,20,6,98
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,21,3,B（25%-75%）
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,21,4,4
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,21,5,2
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,22,3,C（0-25%）
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,22,4,0
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,4,22,5,0
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,5,1,1,示范园
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,5,1,2,植株类别
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,5,1,3,株数
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,5,1,4,单株产量（公斤）
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,5,1,5,单果重（g）
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,5,1,6,病虫果率（%）
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,5,1,7,平均株产（公斤）
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,5,1,8,平均亩产（公斤/亩）
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,5,1,9,测产组长及小组成员
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,5,2,4,①
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,5,2,5,②
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,5,2,6,③
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,5,3,1,办内果园
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,5,3,2,A
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,5,3,3,135
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,5,3,4,55.06
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,5,3,5,47.8
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,5,3,6,46.77
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,5,3,7,24.5
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,5,3,8,0
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,5,3,9,50.88 
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,5,3,10,1590.00 
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,5,3,11,"组长：王祥和
组员：胡福初、吴凤芝、周永岛"
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,5,4,2,B
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,5,4,3,65
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,5,4,4,47.3
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,5,4,5,42.87
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,5,4,6,41.2
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,5,4,7,25.9
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,5,4,8,0
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,5,4,9,44.12 
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,5,5,2,C
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,5,5,3,
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,5,5,4, 
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,5,5,5, 
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,5,5,6,
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,5,5,7, 
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,5,5,8,
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,5,5,9, 
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,5,6,1,红明农场
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,5,6,2,A
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,5,6,3,193
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,5,6,4,56.08
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,5,6,5,57.81
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,5,6,6,50.88
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,5,6,7,20.5
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,5,6,8,0
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,5,6,9,54.09 
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,5,6,10,753.60
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,5,6,11,"组长：王祥和
组员：胡福初、吴凤芝、陈会华"
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,5,7,2,B
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,5,7,3,7
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,5,7,4,48.25
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,5,7,5,54.38
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,5,7,6,57.91
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,5,7,7,20.4
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,5,7,8,0
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,5,7,9,52.18 
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,5,8,2,C
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,5,8,3,
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,5,8,4,
示范园/2023年荔枝龙眼产业技术体系示范园-海口站（20230825）(1).doc,5,8,5,
